#  E(cm)       E(cm)_bin              R          +stat      -stat        norm.(%) 'ShortCode      ' 'Reference      '   sys(ptp,%)+- 'ptp_comment                                                                                                                           '
   0.59500     0.59500    0.59500     1.22476    +0.02897   -0.02897     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.59700     0.59700    0.59700     1.28594    +0.03420   -0.03420     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.59900     0.59900    0.59900     1.30457    +0.03824   -0.03824     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.59986     0.59986    0.59986     1.30741    +0.01999   -0.01999     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60000     0.60000    0.60000     1.30774    +0.01924   -0.01924     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60100     0.60100    0.60100     1.31014    +0.03403   -0.03403     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60300     0.60300    0.60300     1.36104    +0.02838   -0.02838     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60500     0.60500    0.60500     1.41544    +0.03035   -0.03035     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60700     0.60700    0.60700     1.39628    +0.03640   -0.03640     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60900     0.60900    0.60900     1.44296    +0.04029   -0.04029     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61100     0.61100    0.61100     1.48429    +0.03368   -0.03368     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61250     0.61250    0.61250     1.51113    +0.01438   -0.01438     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61300     0.61300    0.61300     1.52006    +0.02305   -0.02305     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61500     0.61500    0.61500     1.52378    +0.04014   -0.04014     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61700     0.61700    0.61700     1.57654    +0.04039   -0.04039     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61900     0.61900    0.61900     1.61574    +0.03275   -0.03275     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62100     0.62100    0.62100     1.69114    +0.02303   -0.02303     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62300     0.62300    0.62300     1.71284    +0.03744   -0.03744     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62500     0.62500    0.62500     1.71641    +0.04145   -0.04145     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62700     0.62700    0.62700     1.80991    +0.04219   -0.04219     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62900     0.62900    0.62900     1.83342    +0.02430   -0.02430     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63000     0.63000    0.63000     1.88104    +0.01860   -0.01860     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63100     0.63100    0.63100     1.92859    +0.03724   -0.03724     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63300     0.63300    0.63300     1.95450    +0.04022   -0.04022     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63500     0.63500    0.63500     2.02122    +0.04650   -0.04650     0.00000  'EXCLSUM 19     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
